Class,Content,ID,Platform
others,RT @AJABreaking: عاجل | رويترز عن الهيئة البحرية في أذربيجان: سفينة شحن إيرانية تطلق إشارة استغاثة بسبب حادث قرب ميناء في بحر قزوين,1051578391411879937,twitter
politics,RT @AJABreaking: عاجل | ميدل إيست آي عن مصادر بريطانية: رئيس الاستخبارات #السعودية يتوجه للقدس ضمن جهود للحث على ضرب #إيران,1142347819065458688,twitter
politics,#أردوغان: مبدأ العقوبات يعرقل جهود السلام العالمي وندعو إلى تفعيل أطر الوساطات لحل النزاعات بين الدول ,1140027453781532673,twitter
politics,RT @AJABreaking: عاجل | ترمب: أعتقد أن #طهران تريد عقد صفقة ونحن لا نريد تغيير النظام في #إيران,1140703926427279361,twitter
others,"@QkmEiq5wXK1teWU ولعلمك سيدي، المغاربيون يقولون ""عندي خدمة"" للحديث عن العمل في لهجاتهم، وهي عبارة جميلة تدل على أنهم لا يرون فيها تحقيراً.
2/2",1048865438392758275,twitter
health,"أربع حقائق لا تعرفها عن الكوابيس.. هل تعاني منها؟
#الجزيرة➡️علم_نفس 
#الجزيرة➡️صحة",O6pAaGavJ_M,youtube
politics,RT @AJABreaking: عاجل | قوى إعلان الحرية والتغيير في #السودان: المجلس العسكري يصرّ على تمثيله بأغلبية المجلس السيادي ورئاسته,1133094445979766784,twitter
politics,RT @AJABreaking: عاجل | ممثل قوى الحرية والتغيير: رسالة لمختلف مناطق #السودان هي العمل على ضمان التمثيل المتساوي والتمييز الإيجابي,1162718051487408128,twitter
politics,"ازدياد الفساد في الدول العربية
تقرير لمنظمة الشفافية الدولية شمل تسع دول عربية ازداد فيها الفساد.61% من مواطني هذه الدول يرون أن الفساد ازداد انتشاراً في بلدانهم خلال السنة الماضية.   إعداد: ضحى أبوسماقة مونتاج: أحمد بابا   لمتابعتنا على تويتر https://twitter.com/ajplusarabi للتواصل معنا على فيسبوك  https://www.facebook.com/ajplusarabi  لتصفح موقعنا الإلكتروني http://ajplus.net/arabi/ للاشتراك في قناتنا http://www.youtube.com/channel/UC-4KnPMmZzwAzW7SbVATUZQ?sub_confirmation=1",1205752244743942144,twitter
politics,"RT @ajanet_ar: ""تطفل مكشوف""
انتشر وسم ""إيفانكا غير المرغوب فيها"" عبر تويتر عقب نشر حساب قصر الإليزيه عبر إنستغرام فيديو لقمة العشرين.. ماذا…",1156543532905181187,twitter
sports,"الحياة على قارب صيد
أم سيد وزوجها يعيشان فوق مياه نهر النيل منذ عشرات السنين على متن قارب صغير، حيث يأكلان وينامان ويربيان أطفالهما ويغسلان الصحون والملابس من مياه النيل  كن جزءاً من مجتمعنا  https://goo.gl/31qzyH  لمتابعتنا على  https://twitter.com/ajplusarabi https://www.facebook.com/ajplusarabi موقعنا: http://ajplus.net/arabi
توج فريق الفيصلي بلقب بطولة كأس الأردن - المناصير لكرة القدم، للمرة الـ19 في تاريخه، بعد فوزه على الجزيرة بفارق ركلات الجزاء الترجيحية 4-2 عقب تعادل الفريقين 1-1 في زمن المباراة الأصلي والإضافي.",1214472373904322560,twitter
crime-war-conflict,RT @AJABreaking: عاجل | الداخلية الأفغانية: الهجوم على المجمع الحكومي في كابل أسفر عن سقوط 27 قتيلا معظمهم من المدنيين,1077260924195549184,twitter
crime-war-conflict,RT @AJABreaking: عاجل | رويترز عن مصادر طبية وأمنية: مقتل 13 وإصابة 865 خلال فض الشرطة العراقية مظاهرات في كربلاء الليلة الماضية,1197587972100689925,twitter
politics,"""دعوة مرفوضة من رئيس مرفوض"".. أحزاب جزائرية وشخصيات وطنية تقاطع الندوة التشاورية التي دعا لها الرئيس المؤقت عبد القادر بن صالح ويعتبرونها ""خديعة"" للحراك ",1127351717648052231,twitter
environment,@OsamaAlhyari لم يُفهم بعد سبب نفوق الحيتان والدلافين بشكل واضح، لكن الأسباب قد تشمل المرض، المسارات الخاطئة في الإبحار، العوامل الجغرافية، الحيوانات المفترسة، والأحوال الجوية القاسية وغيرها.,812386155471598_1231415680235308,facebook
human-rights-press-freedom,"البراءة: لا أحد.. تعرّفوا على الأحكام التي صدرت ضد معتصمي رابعة
كن جزءاً من مجتمعنا  https://goo.gl/31qzyH الإعدام.. السجن المؤبد وأحكام بالسجن بين 5 و15 عاماً، أحكام قضت بها محكمة جنايات القاهرة في حق أكثر من 700 شخص في قضية 'فض اعتصام رابعة العدوية'.  لمتابعتنا على  https://twitter.com/ajplusarabi https://www.facebook.com/ajplusarabi موقعنا: http://ajplus.net/arabi
لمتابعة حلقات 'السليط الاخباري' https://goo.gl/sCG87B  السليط الإخباري - القدس تنتصر| الحلقة (1) الموسم الرابع  #القدس_تنتصر يا خالد... خالد هل تسمعني؟  جميع حلقات 'السليط الاخباري'  https://goo.gl/jg5VNX  تقديم: نيكولاس خوري إعداد وكتابة: أحمد الخالدي ونيكولاس خوري منتج: أحمد الخالدي مسؤول الإنتاج: أنس الداود وناديا حموري المنتج  التنفيذي: لينا منصور مدير الإضاءة والتصوير: محمد بشير تصوير: هشام قمارة ومحمد بشير هندسة الصوت: أحمد خليف وحمزة التابعي مونتاج: جويس طراد جرافيكس: صفاء سلامة ومحمد عكليك تحريك: جوزيف شيبان وشريف فودة ومحمد كاخي وعمر لباد مسؤول الإبداع: مؤمن بناني مراجعة: محمد إمام إخراج: غريغوري عيد  كن جزءاً من مجتمعنا  https://goo.gl/sCG87B  لمتابعتنا على  https://twitter.com/ajplusarabi https://www.facebook.com/ajplusarabi موقعنا: http://ajplus.net/arabi",812386155471598_2676601675716694,facebook
others,@Talal_s04 صباح الخير طلال.. لماذا تطلب منا التجديد في محتوانا؟ ما هي ملاحظاتك على المحتوى المقدم على صفحاتنا؟,MjNwe-2bxDQ,youtube
others,"@yma2809 يسعدنا ذلك يحيى ولكن عليك متابعتنا بالضغط على زر ""Follow"" لكي نتمكن من مراسلتك على الخاص",812386155471598_1112218978821646,facebook
politics,"#مراسل_في_دقيقة - ""الالتزام مقابل الالتزام"".. سياسة #إيران بعد فرض العقوبات الأمريكية عليها
| صهيب العصا | الجزيرة | طهران ",812386155471598_1670785996298272,facebook
others,@BendjeddouMH نحييكم على تفاعلكم الجميل.. نُكبِر فيكم هذا النفس الإيجابي,1209110184267829248,twitter
crime-war-conflict,تغطية مفتوحة | الجيش اليمني يسيطر على نقطة العلم على مدخل #عدن الشرقي ويتجه نحو المدينة ,1081108211279716361,twitter
spiritual,"شيخ الأزهر: التعدد مشروط بالعدل وإذا لم يوجد العدل يحرم التعدد 
",1101912609111097346,twitter
politics,RT @AJABreaking: عاجل | مراسل #الجزيرة عن مصادر عراقية رسمية: وفد عراقي يصل إلى #طهران ويحمل مبادرة لحل الأزمة بين أمريكا وإيران,1130905412298039298,twitter
crime-war-conflict,RT @AJABreaking: عاجل | الحوثيون يعلنون إطلاق صاروخ باليستي على تجمعات للجيش السعودي في نجران جنوب #السعودية,1176957792655151111,twitter
politics,RT @AJABreaking: عاجل | وكالة الأنباء الإيرانية الرسمية: وزير الخارجية محمد جواد ظريف يقدم استقالته من منصبه,1100129160150872065,twitter
politics,#سيناريوهات - مدير مركز دراسات الشرق الأوسط جواد الحمد: الأزمة الخليجية استنفذت اغراضها والدور الأمريكي كان انتهازيا ,aBKcRblDFS0,youtube
politics,"البعض رأى أن الحزب المعروف بعلمانيته الشديدة منذ عصر أتاتورك قد بدل هويته لمنافسة خصمه الأقوى حزب العدالة والتنمية بخلفيته المحافظة
",1122929757543440385,twitter
human-rights-press-freedom,"#الجزيرة تطفئ شمعتها الـ23.. إنجازات وتغطية مستمرة لأحداث المنطقة والعالم 
| تقرير: عمار طيبي #الأخبار ",1190191750008078336,twitter
crime-war-conflict,"الحوثيون يعلنون تجميد استهداف مواقع داخل #الإمارات بعد ""تغير موقفها السياسي والعسكري من الحرب في #اليمن"" ",1059034557595312129,twitter
politics,RT @AJABreaking: عاجل | وزير خارجية ألمانيا: استمرار برلين في حظر تصدير السلاح للسعودية متوقف على تحقيق #الرياض التزاماتها في #اليمن,1098249651000619010,twitter
politics,"الرئيس عباس يطالب بريطانيا بقول آسفة عن وعد بلفور.. 
كم اعتذاراً يكفي؟",1181471643518021632,twitter
science-and-technology,#اليابان.. بطولة دولية جديدة للروبوت بجوائز قيمتها مليون دولار ,1097533702073208833,twitter
politics,#الجزيرة_هذا_الصباح - في #العراق درهم باتشة خير من قنطار كباب.. لماذا؟ ,51Ks37pyWHg,youtube
politics,RT @AJABreaking: عاجل | وزير الخارجية الإيراني: الثابت الوحيد هو إما أن ننعم جميعا بالأمن أو سنتضرر معا جراء زعزعة الأمن,812386155471598_1180140562029487,facebook
business-and-economy,إيجارات الشقق.. اكتشف الدول الأغلى في العالم,812386155471598_1634396699937202,facebook
